Para Trump siempre seras un sudaca, apestoso de mierda https://t.co/ZAEHm4jDWW;1
Manda huevos que tenga que ver el game en un canal sudaca;1
"A mi me han gritado ""sudaca"" desde carros, que te puedo decir https://t.co/wEE89bjYu1";1
Pero si yo les digo hace rato que es el Mussolini sudaca con bigote y un hijo desviado, y todavia no me creen... https://t.co/Vt1xcAiIwp;0,285714286
Este no se puede ir de Nacional sin salir campeon, Daniel se va a ir dejandonos la 17 y la sudaca. https://t.co/y2dkMQY2dN;0
El sabado tocamos con futbol sudaca tipo 21 hs , si Tenes ganas de conocer algo de la ciudad , con mucha emocion no se lo pierdan. En guernica https://t.co/kvZWaCx4qm;0,5
Me quieren cobrar 200€ para hacerme un dossier por 4/5 meses. Me vieron la cara de sudaca;0,666666667
Futbol sudaca ?? https://t.co/ccs9smRipv;0
Buenos dias azules!!!!!!!!!!!!!!!!!!!! Vamos a por la sudaca! ???;0,333333333
Hasta Always Ready juega la sudaca y vos no https://t.co/pyoqsi9oIA;0,25
"«Sudaca si es cierto, pero de la escuela alemana, la de Berlin.»
 
 -LaCasaDePapel";0,333333333
"??? — Sudaca
 Retegui
 Albertengo https://t.co/7lzuO7nclK";0,333333333
y el rolling loud sudaca??? bue https://t.co/ZkvUu1laWl;0
Porque un arbitro sudaca???;1
el unico acuario al que amo y respeto es a mi mama de ahi me pueden chupar mi gran lesbic y sudaca pija;1
No me gusta el sushi, si el ceviche, para el pescado crudo me tira mas lo sudaca patasucia (?);1
Si Grimi vino a jugar la Sudaca nomas, por que no juega e Ibañez tener descanso para jugar la Superliga? Tan mal esta?;0
Justo en mi Sudaca heart ?? https://t.co/2OhRSotdny;1
Version sudaca de Robocop. ??????? https://t.co/pux1ip6hGJ;0,666666667
Buenos los partidos de la SUDACA;0,5
Cuando nos toca jugar la sudaca?;0
Dizque competir contra ellos. Ja! -CONMEBOL grandes hijos de puta, en 2017 nos ponen contra el Fla en semis de sudaca, luego 2 años seguidos enviando a Palmeiras a que nos culeara en casa y por fuera y ahora nos mandan de nuevo al Fla convertido en un equipo europeo. Malparidos. https://t.co/ORYgdZ8Tnw;0,5
"Encima mi tl esta lleno de gringas hablando de que consiguieron entradas para ver a bangtan.
 Nada, aca, crying in sudaca";0
Nada como la experiencia sudaca ?? https://t.co/3V4HMwpAsD;0
Como mierda llega huracan a la sudaca ?;0
hoy se hara zapping entre a otro nivel y el partido de nacional por la sudaca.;0
Imperdible. Una referenta feminista. Una trava , sudaca, comunista y abolicionista. https://t.co/LV7VNhmMAH;1
Todo bien pero si sos argentino que sos un negro cabeza sudaca olor a chivo no podes hacerte el americano de derecha y tirar palabritas medio en ingles medio en español, deja de dar lastima llorando pija gringa;0,75
A todos los especimenes que vienen a este gimnasio (yo no cuento eh) se le suma el clon del cantante de Maroon 5, en su version sudaca, pobre y hecho miñanga ??????;1
Firmo quedar 3ro y atinar por la sudaca https://t.co/KNg4GGxhBA;0,4
Sudaca, Gordofobico, misogino eh idiota. Algunas focas les alcanza con un poco de pescado podrido para apludir. https://t.co/7IWrDBF706;1
"La gracia en los cojones con una persona que esta trabajando y tiene que poner buena cara hasta a esa payasada.
 Si le dicen a el sudaca no se que le pareceria https://t.co/NhLCikdCSu";0
"El otro dia estaba yo ahi tan tranquilo en mi estudio de 25m² comiendome una bandera de España en mi sofa-cama mientras veia el Salvame y me llaman de la ETT y me dicen que ya no me necesitan como mozo de almacen... Pues ha ocupado mi puesto un puto sudaca.
 
 Por eso voto a VOX ????";1
ZION Y LENNOX, Y MALUMA?????? MAMALO VALE, CTM!!!!!;1
Yo nunca le voy a decir a una chama q me gusta! Con tantos memes me traumatize! O en el peor de lo casos respondera: jaja si eres loquito. date cuenta tu sola! no seas arrecha tengo q pasar burro e pena y decirtelo tambien? Pa q respondas jaja? No MAMALO ya no me gustas un coño;0,5
Yo me siento super mal y con todo y eso hago el intento de hablar y ni le importa, mamalo vale;0
Yo con toda la emocion de ganarme el  concurso ahhhh no pero Instagram me bloquea la accion mamalo instagram;0
ya mamalo https://t.co/wi8HywNbsP;1
Y? Pero la cagan teniendo peruanos en esa mierda asi que mamalo https://t.co/0Rl35pasOp;1
Y quien coño es ese gordo maldito cabron pa que Voluntad Popular le vaya a ay-coño mamalo https://t.co/ti1jDlEiQl;1
Verga hermano mamalo vale https://t.co/n4yWzmgdSi;1
uno buscando conversacion para que sea asi de corta nota no vale mamalo isis :(;0,5
Trabaja muchisimo para que tengas la plata que necesitas invertir y mamalo ??;1
"Todo lo que me provoca decir hoy es:

mamalo vale, que ladilla";0
Sin agua Internet mamalo.. Me voy a vivir para la montaña puede ser que me divierta mas..;0,666666667
Sera a su webo que puso en peligro de tantas pajas que se lanzo, mamalo vale! https://t.co/MIj2NlbXZD;1
Se me daño el tlf y solo pienso ns como coño hare para comprarme otro ????;0
Saque 20 en mi maldito parcial mamalo tu resentimiento me fortalece;0,75
queladilla hermano, no me interesa lo que dices, mamalo, anda otro lado;0,666666667
Que ladilla cuando eres amable con alguien y ya piensa que le estas cayendo, y despues le hablas claro de que no y te tachan de perra engrida, no pos mamalo.;1
PUTA MaQUINA DE COSER DEL COÑO ME ESCOÑETe LAS MANOS PORQUE TE TRAGASTE EL PUTO HILO MaMALO;1
POPEYE ERA MAS ZORRA QUE CHOREAR EXTINTORES DE LA 210, PERO ERA AMIGO DE PANCHO MAMALO;1
Pero... mamalo pues;1
Para el colmo me deja en visto, ay no mamalo;0,5
Palabras liberadoras:   mamalo;1
No, mamalo;1
"No son ""sirenos"" son tritones. Mamalo ??";0,5
No si mamaguevo, el coroto y tal. Ya mamalo y borralo. https://t.co/xBoeohq6rP;1
no quiso ir bueno mamalo anda;1
"NO PUEDO, ESTOY DIBUJANDO A MEG Y ME DIO UN ATAQUE DE RISA PARECIERA QUE DIJERA ""VEN Y MAMALO HIJO DEPUTA""";1
No me puedo/quiero parar de mi cama :(;0,25
No me jodas 150 una puta caja de lucky! Mamalo mrk!;0,666666667
njda mamalo, si yo quiero escuchar vallenato lo escucho y que paso;1
Nitu que decepcion sabes que mamalo. https://t.co/4w6OGKkGSB;0,5
Q mina rompe bolas diosS;1
"Porque no se concentran en sus favs dios que rompe bolas
https://t.co/KrAA2ho85u";1
Tan rompe huevos son con el 14 de febrero, si estan solos estan solos, dejen de romper las bolas;1
Me rompe un poco las bolas contar que no puedo dormir y ne diceb ay deja el celularr jss BUE TOMARSE EN SERIO ALGO NUNCA NO???????? la re puta q lo pario;1
Si hay algo que me rompe mucho las bolas, es que se metan con mi familia o mis amigas;1
"Si alguna vez les apareci en su tl rompiendo las bolas por BSD y me ignoraron, recuerden esos momentos de felicidad incomoda y digan ""jaja yo conozco a una rompe bolas xd"" https://t.co/zUrp8zD5Op";1
Como me rompe las bolas que me traten de boluda wacho, soy lo que quieras pero boluda no;0,75
Q noche de M..... y encima tengo una reee fiaca wacho LPM me rompe las bolas pero bueeee no me queda otra laburo es laburo;1
"Esta ideal para golpearme la cabeza contra la mesa ?? 
el internet que justo ahora anda mal el Microsoft que tarde dos años en instalarse y la profesora que rompe las bolas con que corrija unas cosas del trabajo y quiere que haga tremendo presupuesto la puta madre que lo pario ??";0
Me canse posta no tengo mas pasiencia para nadie ni con nadie hoy posta que me canse entre mi vieja que me rompe las bolas y mi hermanito ya esta no quiero saber mas nada con nadie una cosa mas que me digan y mando a la mierda a todos.;1
La unica que no rompe las bolas con la comida que le sirven es Nicole,  contra todos los pronosticos -DivinaComida;0,5
El macflurry kit kat mirandome desde el macdonalds a 2 millones de cuadras de mi casa diciendome rompe las bolas hasta que te traigan a comerme https://t.co/FjVcPmmwOF;0,285714286
Como rompe las bolas Manuela Perez. Guarda con el escape de likes;0,5
Ay algo mas rompe bolas que una mina con voz de pito ? Si, una puta novela del trece con 7 minas con voz de pito....;1
Como me rompe las bolas la gente que te trata para el orto xq si;0,5
Que lindo tener todo desactivado en wsp, nadie me rompe las bolas;0,5
La falta de comunicacion me rompe las bolas, si no sabes hablar no es mi problema, la que te re pario;1
les juro que me rompe mucho las bolas que en vez de hacer algo esten filmando https://t.co/u23CZRjFs7;1
mi vieja es y siempre fue asi y es desgastante, solo estoy tranquila cuando tiene novio porque le rompe las bolas a el https://t.co/mlQJCyjQ7V;0,5
cualquier ratito libre que tengo le pido que venga a la puerta de mi casa y me de un beso, me va dejar por rompe bolas si sigo asi;1
Que lindo cuando te pones los auris y nadie te rompe las bolas;0,8
Me rompe  las bolas estan tan triste  y no saber bien que hacer..;0,666666667
Le tengo tanto cariño a mis hermanas, PEEERO DIOSSS QUE ROMPE BOLAS QUE SON???????;0,5
Que animal de mierda , hace un re bardo , lo llamas y no viene , rompe todo , tira todo al piso , rompe la verga a media madrugada , rompe las bolas arriba del techo , te trae pajaros o ratas a la casa , llora como bebe y encima ni ladra ndeah https://t.co/fXlKtOZfPu;0,666666667
A mi solo me toco una madre rompe bolas?;1
Me rompe un poco las bolas que siempre hagan girar todo entorno a Joel, CNCO no es solo Joel hay cuatro pibes mas.;0,5
lo unico que pienso despues de ver este video es QUE ROMPE BOLAS https://t.co/nWjI7mipoV;0,666666667
Dios, que rompe bolas salio el niño eh. https://t.co/eZ6lQexQJV;1
Como me rompe las bolas que no tengo que ME CUESTIONEN SOBRE LA UNIVERSIDAD!! NO ME GUSTA NI QUE ME TOQUEN EL TEMA.;1
Despues me rompe las bolas a mi??;0,6
uuh q rompe bolas vayanse a cagar;1
Como me rompe las bolas la gente desagradecida;0,25
Mmm suegra rompe bolas was detected sali de ahi soldada https://t.co/Iz7Xj6r5F2;0,666666667
Y SI HAGO UNA GUiA PARA STRAY KIDS?? ahre rompe bolas;0
Sere yo que no aguanto nada o la gente anda demasiado rompe bolas ?);0,333333333
Como me rompe las bolas el desinteres cuando cuento algo;0,5
siempre la mala onda este flaco la verdad ya rompe las bolas dios;0,666666667
"Encima me dice ""estas pelotudeando con el celular"" culiaa ni mi mama me rompe las bolas asi, encima estaba haciendo algo de Mc, vieja metida ????";1
q rompe bolas esta mi vieja con mis 18, alta paja de hacer algo;1
Vamos a ser sinceros gente los arianos y los leoninos son mil veces peor que los escorpianos y nadie les rompe las bolas;0,333333333
Voy a soñar con Joaquin esta noche, que gentecito mas rompe bolas dios jajaja, me hizo el viaje!!;1
me sacan mis hermanos, que pendejos rompe bolas;1
Que lindo que es vivir solo, nadie te rompe las bolas;0
Uuuu que rompe bolas son;1
"Me rompe las bolas cuando me piden una comision y me dicen ""hace lo que quieras"" ....
Lo hago... - ah no cambiale todo...";0
Son mas rompe bolas;1
siete horas caminando vieja y todo en subida, SIETE la concha d su madre tengo tierra hasta por el qlo y esta mina insoportable q rompe las bolas hasta por lo mas minimo me sacaaaaaaa, le decis A y ya se le cruza la tanga;0,8
Que rompe bolas, ya se quejan de cualquier tontera https://t.co/CBDS14efFT;0,666666667
No me rompe las bolas y NO LE GUSTA EL FUTBOL. ya gane no?;0,5
Que rompe bolas se ponen cuando recien me levaannntoooooooooooo, hdp;0,5
Ola gente re aparezco de la nada con datos qe me estoy robando ahr. Se q esto ya les rompe las bolas pero podrian decirme q ah pasado?;0,5
No se si me rompe mas las bolas que pongan esos videos que nada que ver, o que las minitas hagan playback https://t.co/QkMp4tDVov;0,5
Que paja que las personas sean tan rompe bolas;1
q rompe bolas q es Julian no lo soporto mas;0,75
Xfis universo que mi papa se enamore o no se que conozcan un mejor amigo o algo que haga que deje de ser un depresivo rompe bolas;1
Quiero irme de viaje unos dias sola a una ciudad donde no conozca a nadie asi nadie me rompe las bolas;0,5
"Vivo quejandome de que nahiara es super rompe bolas y activa las 24 horas del dia y ahora esta enfermita y no sale de la cama-----&gt;????????";0
Coincido con que es tiempo desperdiciado en joda y giladas pero si a vos nadie te rompe las bolas, ni te perjudica que mierda te importa que hacen los demas como para llegar a darte 'asco'. https://t.co/scTevGp1ux;0,5
Me rompe las bolas la gente egocentrica;0
q mina mas rompe bolas le partiria un plato en la cabeza;1
Y mientras menos rompe bolas, tambien https://t.co/bEnUGTpdZr;0,5
Me rompe las bolas vivir tan lejos;0
Tengo una amiga que me rompe las bolas para que venga y cuando vengo ni aparece??;0,5
"REAL rompe bolas la persona que te dice ""anda a estudiar que tenes examen"", ""por que no vas a profe?"", ""no te boludees"" pero por que no dejas que estudie cuando se me cante el culo y este motivada y te preocupas por vossss, ni mis viejos me atomizan tanto con el estudio";0,75
una compañera esta subiendo fotos de todos mis compañeros y de mi en sus estados fuaa extraño un poco a esos boludos de mierda rompe bolas;0,4
Como me rompe las bolas que la gente trate de ser o hablar como yo, toca loro conseguite un estilo propio;1
Que rompe bolas lpm;0,5
Hay mara que si es rompe bolas;1
Creo que lo que mas me esta costando es dejar de usar el celular y tomarme 80 bindis. ESO QUE ES EL PRIMER DiA QUE VENGO EN BONDI . No si la mas rompe bolas soy.;0,5
Me contesta las historias, me dice de juntarnos y ahi ya le meto excusa, ustedes diran que pierdo con intentar? AMIGO TENeS NOVIA Y ESO DE QUE ME CHAMUYES TENIeNDOLA ME ROMPE LAS BOLAS, me chupa un huevo que es lo que quieras o que tan amable seas, sos un forro, mala persona;1
Claro a hora que estoy con mi novia en mi casa me rompen las bolas, despues cuando estan las novias de mis hermanos nadie les rompe las bolas chupa vergas????;0,5
Q rompe bolas se pone mama tas loco;0,666666667
como me rompe las bolas cuando se meten en lo que hace el otro, dios, ocupate de tu vida caniche insoportable;0,75
Como me rompe las bolas el desinteres;0,75
me rompe las bolas la gente que se quiere victimizar todo el tiempo;1
"Algo q realmente me rompe las bolas es que jueguen la necesidad de la gente.
Odio q me boludeen, ejemplo en donde ""trabajo"", que me tienen como eventual, y como uno necesita el trabajo, tienen el derecho de llamarte a ultimo minuto diciendote q tenes que entrar en 15minutos,";0,5
Me rompe TANTO las bolas que la gente no sepa guardar un secreto;0,333333333
mira q me caen bien las amigas de mi hna pero q rompe bolas q se ponen, parece q gritan cuando hablan dioss;1
"Me rompe las bolas lo de ""los rugbiers"". Asesinos queda mejor.";0,571428571
Como me rompe las bolas que las chicas jueguen con mis amigos.;0,4
Qur rompe pija es mi viejo cuando le manejo la camioneta Adela te de el jajajajajaja algo siempre me dice el rompe bolas;0
La gente infeliz rompe mucho las bolas.;0,5
Me rompe las bolas la gente buscando a alguien en la redes sociales que vio en algun lugar. Si te gusto por que no fuiste y le hablaste ?? En vez de buscarlo/a para hablarle atras de una pantalla. Las redes los esta volviendo cada vez mas pelotudos.;1
Que rompe bolas son las personas lpm. Estan jodiendo con el comentario de la chica en Weverse que dijo que no necesitaba un psicologo porque con la existencia de ellos le bastaba. Si ella se calma con las voces de Bangtan y no requiere ir, bien por ella. Infumables.;0,909090909
me rompe las bolas la gente envidiosa y que quiere ser mas  que vos, pero tomatela de aca fantasma;1
Perder el bondi en el barrio de cierta manera me gusta porque esta re tranquilo en mi parada, nadie te rompe las bolas o hasta te saludan bien. Re terapeutico esperar dea;0
Me rompe tanto las bolas que me jodan cuando recien me despierto;1
Que rompe bolas, es ropa deje  de hinchar, osea de que manera es apropiacion cultural?, solamente esta usando algo en su cabeza y ya esta, ademas no es culpa de el sino que de los estilistas dIOSSS;1
Y me parece perfecto asi nadie me rompe las bolas hijos de puta;1
Hace 5 meses termine con mi ex, y hace 1 mes me rompe las bolas con esa piba.?? dejame ser feliz ma! https://t.co/HUZuTz9rT3;1
"me rompe mucho las bolas escuchar a gente en pleno 2020 decir "" el rosa es de nena y el celeste es de nene """;1
"Cuando me preguntan algo que me rompe las bolas respondo: 
- DEPENDE
+ de?
- DE SI SE ME CANTA EL ORTO O NO";0,5
Entre mi vieja y mi hermano no se cual me rompe mas las bolas;1
Llego la rompe bolas suplente porque la cuadra estaba muy tranquila... Gracias, que linda vecina;0,5
como me rompe las bolas despertarme y que me griten, la concha de la lora;1
Que rompe bolas que era para que me compren esto https://t.co/9D0k9fIhXC;0,5
Hace del finde pasado que mi hermano rompe las bolas con que quiere tacos, hoy se los hice, soy la mejor;0,5
Q rompe bolas q son las viejas esas cn cara de culo... unas ganas de patiarlas jajaja me re sacan;1
Como me rompe las bolas que venga gente a casa ??????;0,5
Como rompen las bolas los resentidos con el 14 de febrero , no hay cosa mas linda que hagan sentir bien todos los dias , ese dia es simbolico y es puro marquetin.  Dejen a la gente ser feliz como mas les plazca bn dice el dicho el que no es feliz rompe las bolas;0,333333333
igual si me rompe las bolas pero weno no voy a gastar energia en eso https://t.co/9f7IunRTSa;0
Jsjs ayer casi le cagamos la infancia a un pibito con gino, igual se lo merecia por rompe bolas;0,5
mi perro rompe las bolas TODA la mañana para que nos levantemos, nos levantamos y el forro se acuesta a dormir, tiene que ser jodA;0,333333333
q lindo estar en el local solo nadie me rompe las bolas jajajaj;0,5
uh wacho q rompe bolas con lo del ultimo album dejen de darle bola a esas pelotudeces no es el ultimo album listo https://t.co/gRU9aEY4fR;0,6
No pueden ser mas rompe bolas mis papas, no?;1
Termino de lidiar con una ex rompe bolas y aparece otra, relajen chicas tomen ibu nose algo ???????;1
que rompe bolas los de kard suban el mv y ya esta meta concept meta lookbook pero nada de mv;0,4
No jodo a nadie nose por que mierda me rompe las bolas ami y me mete en puterio barato.;0,5
Que rompe bolas son con el 14 de febrero es un dia mas que joden tanto;1
Recien llego a mi casa y esta vieja ya rompe las bolas;1
Que rompe bolas es Franco ????? 9:30 de la mañana despertandome??;0,666666667
para que? son re rompe bolas y por ahi les pinta el cuida unas ganas de romperle la cabeza https://t.co/149nfhBumW;1
Recien vuelvo de rendir, estoy sin dormir, quiero comer aunque sea las donas y la piba que cuida a mis hermanos me rompe las bolas porque se quiere ir PARA Q TE PAGAN AMIGA HASTA LAS 12 ES EL HORARIO;1
"Y el ?????? mi piti, el mas cariñoso del mundo, el mas inteligente y el mas rompe bolas con sus berenjenas.
Te amo uno bebito de su mami, sos hermoso Eliot ?? https://t.co/ePg2JFWwbI";0
Si hay algo que me jode y me rompe las bolas es que jodan con una enfermedad como el cancer, sabiendo todo lo que tuvimos que pasar mi familia con mi abuela. Y mentirnos en la cara que lo tenes para dar lastima? Me parece que no da.;0,75
Yo soy esa que rompe las bolas para que se levanten?? https://t.co/Rrh2vNHv1O;0,666666667
Pero TAN dificil es comprobar donde esta ? -nojodan por mucho menos la prensa le rompe las bolas a cada 4 de copas https://t.co/3HyHBEx1hm;1
Si la reunion es las 10, 9:59 estas tarde. Me rompe mucho las bolas la impuntualidad.;1
Estas locas de mierda pueden estar en pareja y yo que soy un gordo otaku que no rompe las bolas no acaso se rompio la matrix https://t.co/AlxxnfFmCL;1
Es tan lindo verlo dormir, quien diria que es tan rompe bolas????;0
Que rompe bolas que son con el 14 de febrero;0,5
Otra cosa que me rompe las bolas, si entras a mi pieza, cuando salis, CERRAME LA PUTA PUERTA;1
tengo ganas d q mati vea el fijado pero no lo quiero mencionar tantas veces xq voy a quedar r rompe bolas mM q hago pienso;0
Me rompe las bolas una banda cuando me dejan hablando sola;1
El telonero de Mitch es un rompe bolas a decir verdad, espero que este año lo cambie https://t.co/wsgTGOeeBg;0,5
Extraño a mis compañeros rompe bolas!...;0,25
En estos momentos odio a todo el mundo, solo quiero jugar al futbol, estudiar y estar con la gente que me hace bien y no me critica todo lo hago o me rompe las bolas;0
pero que rompe bolas;0
son re rompe bolas todas, si se quiere tatuar un pito lo va a ser, no se pq le dan tanta importancia si no tiene nada que ver con ustedes,,, https://t.co/ehDBsckAWX;0
La gente que no es feliz rompe mucho las bolas;0,5
Loco no puedo amar tanto a mi vieja, aun que sea una rompe bolas no se que haria sin esta mujer en mi vida.;1
yo tengo uno y aunque sea un rompe bolas lo amo con todo mi ser? https://t.co/Op9T12Ry5g;0,333333333
"me caga q en las noticias pongan ""el ex integrante de one direction"" dios ese grupo ya paso a mejor vida y ahora estan solistas, q rompe bolas";0,75
Hacer 12 horas para mi es como la muerte llego re podrida a casa y la que primera se gana una puteada es la Susana por ser tan rompe bolas;1
Que rompe bolas son con el 14 de febrero. El 95% fuimos o somos gorriados dejen de joder;0
uh papi q rompe bolas con el ??EsTiLo?? vistanse como les guste y dejen d fijarse en los demas;0
Dios hay cada pelotudo en twitter q rompe bolas x ejemplo el q esta leyendo esto;0,5
Que poronga el 14 de febrero. Y nada que los que estan en pareja sean los rompe bolas, sino que los que estan solteros son re insoportables posteando pelotudeces todos los dias. Ojala vuelva la colimba y se lleve a todos estos.;0,666666667
que rompe bolas, sinceramente;0,666666667
Boluda que rompe bolas, hagan su vida y no rompan las bolas, superen.;0
Yo nose como estoy haciendo aguantar a Alexis, hoy me ponia a pensar y es de no creer que ya hace 20 meses lo aguanto al rompe bolas este???????????;0,8
me rompe las bolas cuando estoy en otra, dejame vivirrrrrrrr ya me dejaste en claro1049294819371819198x2 de veces de lo verga q fui;1
Como me rompe las bolas que se metan donde no los llaman jajajaj;0,333333333
Señor no sea rompe bolas;1
"Creo que si te ponen un ""jajajajaja "" es porque no quieren hablar mas , no sean rompe bolas https://t.co/Y4zqwVXMt8";1
valentina entendiste todo!!!! gracias por ser tan fan y rompe bolas como yo con abel jajajajajajja??;0
si tenes ganas de verme, movete vos, ya me canse de ser siempre yo la rompe bolas;0,5
Q rompe bolas esos que no saben con quien pasar el 14, wacho es un dia mas anda a dormir y deja de joder;1
Que rompe bolas son los hombres https://t.co/YuFkHUTpNh;0,5
Cuando va a ser el dia en que nadie me ponga idiota? Despues se quejan porque vivo durmiendo. YSI AHi NADIE ME ROMPE LAS BOLAS;0,666666667
hay algo q me rompe las bolas pero me van a bardear si lo digo;0
q rompe bolas rocio desafiandome en el preguntados;0
bueno voy a hacer follow spree dea solo aviso que soy re rompe bolas con los mg o contestar tuits muak;0,5
Estoy re en la mia sin romperle la bolas a nadie y nadie me las rompe a mi ... me parece perfecto;0,333333333
El que rompe mucho las bolas, no es feliz ???????;0,666666667
llegamos a tener un loro y me pego un tiro porq van a ser igual d rompe bolas https://t.co/46MmnZPfj2;0,666666667
Que placer cuando te subis a un cole y no hay un nene o una señora que te rompe las bolas hablando..;1
Absolutamente todo me rompe las bolas;1
Que rompe bolas por favor;1
"boludo me rompe las bolas q mi vieja a todo me tire un comentario del colegio, le digo ""te amo' y me dice ""si, yo tambien, estudia"", ""ya vengo, repasa"" flaca vas aca al lado  no te vas a Narnia, estudie toda la tarde y encima lo repite mil veces, CORTALA HERMANA NO TE BANCO MAS";1
Llego a la mañana a la uniy no esta   Nico y sus bailes,  alexis  y su cara de virgo,  lauti que era un rompe bolas,  dylan que siempre tiraba alguna,  Lean que era el que animaba todo, y unas ganas de llorar me dan:(;1
Odio y me rompe las bolas que mi viejo se ponga mal o no le gusta mi manera de pensar y actuar algunas veces. Loco! Tengo 28 años y soy libre de dirigirme como yo quiera. No jodo ni lastimo a nadie. No molesto ni rompo las pelotas.;0,5
justo ahora me rompe las bolas mi mama no;0,25
"igual mepa q la voy a silenciar porque me aparecen sus tweets y justo me aparecio uno q&gt;&gt;&gt; me rompe las bolas  https://t.co/1Wf1VRsyPl";1
Tengo a la mama mas linda, y estoy enamorada de ella. Asi toda loca y rompe bolas. Es unica gente que decirles me encanta. ????;0,2
Que rompe bolas con el 14 es un dia mas;0
Mi gato rompe las bolas persiguiendo a alguien para que se vaya a acostar con el asi sean las tres de la tarde, anda a laburar Simba;1
Que rompe bolas estan con lo del Diego y los sinas;0,5
Javier llega a la madrugada y me quedare despierta para verlo ni bien llegue no aguanto hasta mañana perdonnnn Javi no se si querias que sea tan rompe bolas;0,5
mira que amo los perros.. pero este se paso de rompe bolas;0,666666667
Odio que me llamen por telefono, es algo que me rompe tanto las bolas jajajajaj, acaso de que sea por algo importante.;0
Me rompe mucho las bolas la gente q intenta caerle bien a todo el mundo;0,8
en realidad lloraba pq en the vampire diaries lo unico q hicieron toda la serie fue salvar a la rompe bolas d elena y stefan merecia algo mejor q el final q le toco https://t.co/AF3fSws77Y;0,333333333
A MI NO ME EXTRAÑA SIEMPRE FUERON ASI Y LO QUE ME ROMPE LAS BOLAS FUE Q MM NO HIZO UN RELEVAMIENTO MINISTERIO X MINISTERIO DICIENDO ASI ENCONTRAMOS EL PAIS Y PUBLICARLO PARA QUE TODOS SUPIERAMOS QUE DEJARON LOS ORCOS Y CUANDO SE FUE LO MISMO ASI ENTREGAMOS EL PAIS https://t.co/hpWc1Si9rs;0,75
como me rompe las bolas que se vivan peleando camilizers y jaguars man las dos son super talentosas que ganan comportandose como nenas de 5 años dejense de romper las bolas y stream romance y invisible chains;0
Que sigan haciendo lo que saben perfectamente que te rompe las bolas genera tanto desinteres ni ganas de verte ni hablarte Asi;0,5
Siento que hoy estuve re rompe bolas;0,5
La gente en pedo dira la verdad o solo son rompe bolas mmm;0,333333333
Que rompe bolas son con el temita del 14 de febrero la putaaaaaa, COR TEN LA;1
Que rompe bolas se van a poner ahora.;0,75
que rompe bolas que son con el 14 de febrero loco;0
uh que rompe bolas los fans de marvel;1
"Yo: mk voy a ir super ligera de equipaje, solo voy 3 dias.
Also me: mk que tal que tal que este jean no me quede chevere, voy a llevar otra opcion????";0
Yo tengo meses intentando dejar de fumar cigarro, iba demasiado chevere y hoy fui a un mart y me compre una caja de la nada, mis impulsos son mi peor enemigo pero no la he destapado :);0
Yo tambien revise mis tuits viejos. Era mucho mas chevere antes.;0
Yo soy bien chevere, me gustan los traguitos sociales y, si me caen bien, hablo bastante???? https://t.co/LIeBtLIBgm;0
Yo soy bien chevere y conozco gente bien ogt ?? https://t.co/uOtSpEnchj;1
Yo solo vengo cuando me faltabas vos, de lo contrario todo chevere;0
"Yo seguia a gente chevere que luego se volvio un saco de hipocresias con olor a violin de barinero cogeburras.
Los deje ir pero ustedes me los siguen trayendo al TL. Creo que es hora de... dejarlos ir tambien jajsjsj.";0,5
Yo me sonrio y le pregunto la quieres escuchar? el siiii ok dime cual y te la busco la guardas de recuerdo de la sra dama te parece? el siii pero que mi mama no vea ???? a ella no le gusta los vallenatos le digo ok chevere (voy a entrar)a la lampara to be continue??;0
Yo hace 10 años era una boba untada de colada. Uno mejora con el tiempo, recapacita, cambia de parecer, madura. Mi yo hace 10 es gracias a quien soy hoy. Nada de arrepentimientos. Chevere reconocer que uno se equivoco o la embarro. Y ahora es mejor. https://t.co/EutOAtzfET;0
Yo fui conejillo de indias de este proyecto y si era chevere. https://t.co/xL2jgw5fdd;0
Yo estoy chevere.;0,125
Yo cuando empiezo a hablar con un chamo y salimos y es super interesante y chevere le doy la oportunidad, hasta que tiene lo que quiere (coger) y es como todos los demas;0
Yo bien chevere en pty hasta que me acorde que HOY tengo conferencia y no puedo faltar ????;0
"Yo al tio -Corona_MX que es bien chevere y a -PUMAmexico por mis chivas :( jajaja 

Pero 224 seguidores :( https://t.co/vroW64Kfh4";0,666666667
Yo al principio si, soy super chevere, amable, pero malo que a mi me queden mal, o empiecen con irresponsabilidad, marico no, me molesta y chao;0,25
"Ya me llego al UK mi libro -MisticTripa
Pero lo mas lindo fue que cuando lo compre para que mi ñaña me lo traiga, decidi comprar 2 para regalarle 1 a mi papa. Al darselo me dijo
- Como le conoces al -Rafael_Lugo_N? El decia que queria ser escritor, que chevere que lo haga! https://t.co/xAqWJedtvu";0
Y yo sere la tia chevere que se hara la bajona ?? https://t.co/xDI3Ww6x4N;0
Y tu ¿tienes tu candidato a regidor? El mio es -MarioSosaTorres, joven, super preparado y super chevere. En la c1 del Distrito vota por Mario. https://t.co/jYzLnVGnQe;0
Y si, ahora me siento cohibida de twittear cosas porque empiezan a armar teorias conspirativas y enviar pantallazos y mkdas. Todo era mas chevere cuando no habia tanta gente sapa en twitter, bai. https://t.co/AfnD6I5TRG;0
Y si tu marca es muy chevere pero tu logo y tu cuenta no, mi hermanita aqui te ayudara. En ig -agencymar -justaridesigns https://t.co/4wL0OgFBOc https://t.co/VT0jkSEXYZ;0
